t_s,x,y,yaw,goal_x,goal_y,wp_idx,wp_change,d_wp,abs_dtheta,omega,cum_Sw,cum_Zw
64.91029248,6.894627094268799,0.18509703874588013,0.03602657259251205,3.72902774810791,-12.193548202514648,3,0,12.777005800632486,1.857187827284884,0.0,13.217994210259,1
65.005537536,6.941125392913818,0.18656069040298462,0.03591984368292718,3.72902774810791,-12.193548202514648,3,0,12.790022184510311,1.860574918606348,0.0,13.217994210259,1
65.11154048,6.987608432769775,0.1880541443824768,0.03502939623115145,3.72902774810791,-12.193548202514648,3,0,12.80321931215504,1.863169399861081,0.0,13.217994210259,1
65.212164096,7.043202877044678,0.18959718942642212,0.03543027847784378,3.72902774810791,-12.193548202514648,3,0,12.818972134426941,1.8677337297112249,0.0,13.217994210259,1
65.327860224,7.089684963226318,0.1910543441772461,0.03472274275808498,3.72902774810791,-12.193548202514648,3,0,12.832474319360813,1.8704959163421564,0.0,13.217994210259,1
65.427533824,7.136092662811279,0.19247376918792725,0.03450862319182267,3.72902774810791,-12.193548202514648,3,0,12.846074560600277,1.8737393793782116,0.0,13.217994210259,1
65.52719488,7.182437419891357,0.1938987374305725,0.034560169436756424,3.72902774810791,-12.193548202514648,3,0,12.859816485903897,1.8772363232073508,0.0,13.217994210259,1
65.62806144,7.238053798675537,0.19549590349197388,0.034543257007329825,3.72902774810791,-12.193548202514648,3,0,12.876400028118871,1.8813467064113278,0.0,13.217994210259,1
65.728065792,7.284396648406982,0.1968725323677063,0.03452545051097808,3.72902774810791,-12.193548202514648,3,0,12.890429550818562,1.8847588680799372,0.0,13.217994210259,1
65.871163136,7.330747127532959,0.1981344223022461,0.034736434400730765,3.72902774810791,-12.193548202514648,3,0,12.904502344620457,1.8883953712947281,0.0,13.217994210259,1
65.976187136,7.377108097076416,0.1992553472518921,0.03514531286799631,3.72902774810791,-12.193548202514648,3,0,12.918593965894134,1.8922261262617677,0.0,13.217994210259,1
66.076496128,7.42356538772583,0.20042484998703003,0.03546329680044145,3.72902774810791,-12.193548202514648,3,0,12.932910592619564,1.8959645541857675,-0.000279272261887285,13.218008217018543,1
66.147791872,7.469992160797119,0.201626718044281,0.035724035775445855,3.72902774810791,-12.193548202514648,3,0,12.947400358692095,1.8996351541088938,-0.015509480224107258,13.218571052446203,1
66.252293376,7.525756359100342,0.20325368642807007,0.03549409127819346,3.72902774810791,-12.193548202514648,3,0,12.965178179231563,1.9034865906285852,-0.04970687465184487,13.22197865603117,1
66.356477184,7.572062015533447,0.2046235203742981,0.035404739968313594,3.72902774810791,-12.193548202514648,3,0,12.98012228181422,1.906777378381273,-0.19589174199680298,13.234772355592165,1
66.46804096,7.625823497772217,0.2064775824546814,0.03522312739211105,3.72902774810791,-12.193548202514648,3,0,12.997909700505925,1.9105042663222276,-0.27558020339329636,13.261071950845057,1
66.575429376,7.674489498138428,0.2078607678413391,0.03496891458329383,3.72902774810791,-12.193548202514648,3,0,13.01390075538383,1.9137857231285418,-0.3000268433185803,13.291978715337471,1
66.684690944,7.727367877960205,0.20931196212768555,0.03390327509261284,3.72902774810791,-12.193548202514648,3,0,13.03141067028658,1.9165531182946283,-0.34428704870109794,13.327178088400595,1
66.789224192,7.790294170379639,0.21185153722763062,0.03439918371131989,3.72902774810791,-12.193548202514648,3,0,13.053268849428852,1.9215775583685177,-0.3522687256336212,13.36358470715278,1
66.91006336,7.844667911529541,0.21332556009292603,0.035394307027297546,3.72902774810791,-12.193548202514648,3,0,13.07168736300136,1.9264908095876145,-0.3522687256336212,13.406152566870764,1
67.010462976,7.9011149406433105,0.21428757905960083,0.03310301137903735,3.7300100326538086,-28.46210479736328,4,1,28.978157220223967,1.748340687392525,-0.3522687256336212,13.44152021165319,1
67.111797248,7.968099117279053,0.2163228988647461,0.034188818052106947,3.7300100326538086,-28.46210479736328,4,0,28.989888137366076,1.7517029336497507,-0.32252704169521523,13.475710180568665,1
67.261008128,8.024835586547852,0.2182013988494873,0.03503315169394962,3.7300100326538086,-28.46210479736328,4,0,29.000094655826587,1.7544732030426033,-0.3044941707520217,13.522489374012624,1
67.365015552,8.091720581054688,0.22016209363937378,0.03638190787314096,3.7300100326538086,-28.46210479736328,4,0,29.012013941033786,1.7580919542405247,-0.302323942216186,13.554046168395807,1
67.447106816,8.148567199707031,0.22171038389205933,0.03580799689313952,3.7300100326538086,-28.46210479736328,4,0,29.0221450067174,1.759446493731565,-0.30106186866760254,13.578812520343364,1
67.578508288,8.206676483154297,0.2229735255241394,0.034933200061103405,3.7300100326538086,-28.46210479736328,4,0,29.032296858829866,1.7605432802357457,-0.30106186866760254,13.618372493049355,1
67.684007424,8.273832321166992,0.22518569231033325,0.03391444862563113,3.7300100326538086,-28.46210479736328,4,0,29.044912749542,1.7617972717768586,-0.30106186866760254,13.650134260076335,1
67.76082688,8.329706192016602,0.2265891432762146,0.03560985648812465,3.7300100326538086,-28.46210479736328,4,0,29.055091890719297,1.7653844783700574,-0.30106186866760254,13.673261669049722,1
67.896206592,8.398355484008789,0.22891628742218018,0.03658343012599864,3.7300100326538086,-28.46210479736328,4,0,29.068335696093623,1.7686772506479986,-0.30106186866760254,13.714019338124125,1
67.9975936,8.454792022705078,0.23032361268997192,0.036510065642148294,3.7300100326538086,-28.46210479736328,4,0,29.07884132697766,1.7705117337173497,-0.30106186866760254,13.744543100211223,1
68.095567616,8.520591735839844,0.23211562633514404,0.03740416490929351,3.7300100326538086,-28.46210479736328,4,0,29.091372583271017,1.7736275989025234,-0.30106186866760254,13.77403934054905,1
68.197494272,8.57546615600586,0.23363089561462402,0.03480260727347404,3.7300100326538086,-28.46210479736328,4,0,29.10195340530556,1.7728773185975344,-0.30106186866760254,13.80472557007145,1
68.308675328,8.634580612182617,0.2351941466331482,0.03606729086555211,3.7300100326538086,-28.46210479736328,4,0,29.11339518590503,1.776135210769167,-0.30106186866760254,13.83819794655125,1
68.41098496,8.707679748535156,0.23699456453323364,0.035475805823617104,3.7300100326538086,-28.46210479736328,4,0,29.12757284746553,1.7780070669414991,-0.30106186866760254,13.86899947554386,1
68.554164736,8.769189834594727,0.23907524347305298,0.03616895218468695,3.7300100326538086,-28.46210479736328,4,0,29.140196787475396,1.7807677947292961,-0.30106186866760254,13.912105446461833,1
68.626727424,8.829292297363281,0.24061566591262817,0.0348959684475123,3.7300100326538086,-28.46210479736328,4,0,29.152167013931198,1.7815162948580445,-0.30106186866760254,13.933951304906655,1
68.729184512,8.887956619262695,0.2420746088027954,0.03685916033753351,3.7300100326538086,-28.46210479736328,4,0,29.16392169053536,1.7854512626667307,-0.30106186866760254,13.96479722727818,1
68.828563456,8.96316146850586,0.24417263269424438,0.035268636717001124,3.7300100326538086,-28.46210479736328,4,0,29.179380353975827,1.786384724612627,-0.30106186866760254,13.99471643786503,1
68.9305792,9.01727294921875,0.24615854024887085,0.037025596449426795,3.7300100326538086,-28.46210479736328,4,0,29.191086533573376,1.7899531279348175,-0.30106186866760254,14.025429488387186,1
69.085765376,9.08314323425293,0.24767988920211792,0.037654615515268164,3.7300100326538086,-28.46210479736328,4,0,29.20458477402149,1.792790885176157,-0.30106186866760254,14.072150128525125,1
69.180545792,9.150163650512695,0.24975401163101196,0.036663949772213475,3.7300100326538086,-28.46210479736328,4,0,29.21898186981901,1.794042076898033,-0.30106186866760254,14.10068489767918,1
69.311198208,9.205692291259766,0.25111716985702515,0.03688501693404633,3.7300100326538086,-28.46210479736328,4,0,29.23067245097305,1.796121194115082,-0.30106186866760254,14.140019358186073,1
69.412401664,9.272279739379883,0.25319844484329224,0.03697039034823491,3.7300100326538086,-28.46210479736328,4,0,29.24526275816261,1.7984297950067252,-0.30106186866760254,14.170487859765055,1
69.511774976,9.337944030761719,0.25510817766189575,0.039140670165061245,3.7300100326538086,-28.46210479736328,4,0,29.259652164372852,1.8027912325488191,-0.30106186866760254,14.200405374771464,1
69.611515648,9.395519256591797,0.2564723491668701,0.03710788113351655,3.7300100326538086,-28.46210479736328,4,0,29.27208000958815,1.8026799477517867,-0.30106186866760254,14.230433487865945,1
69.710994688,9.452442169189453,0.25778019428253174,0.036482405693629184,3.7300100326538086,-28.46210479736328,4,0,29.28443312564917,1.8039528688818876,-0.30106186866760254,14.260382833541605,1
69.855045888,9.50722885131836,0.25970667600631714,0.039036469325873735,3.7300100326538086,-28.46210479736328,4,0,29.29707684378285,1.8083280724768893,-0.30106186866760254,14.303751156997418,1
69.962980096,9.563077926635742,0.26070350408554077,0.03798930349288091,3.7300100326538086,-28.46210479736328,4,0,29.30911799726461,1.8091423037840406,-0.30106186866760254,14.336246031351052,1
70.0789696,9.631793975830078,0.2630346417427063,0.03766437060463928,3.7300100326538086,-28.46210479736328,4,0,29.325154552159063,1.8110979231469255,-0.30106186866760254,14.371166048171121,1
70.185902848,9.693693161010742,0.2650109529495239,0.039071715616100476,3.7300100326538086,-28.46210479736328,4,0,29.339609673397483,1.8145582942315912,-0.30106186866760254,14.403359571636699,1
70.287232256,9.755887985229492,0.2663955092430115,0.04141372239376951,3.7300100326538086,-28.46210479736328,4,0,29.353669872198527,1.8189652917795915,-0.30106186866760254,14.43386599256016,1
70.3876928,9.809621810913086,0.2679697871208191,0.038412906293291964,3.7300100326538086,-28.46210479736328,4,0,29.36628789963703,1.8177442805777302,-0.30106186866760254,14.464110831664163,1
70.510804992,9.871938705444336,0.26983755826950073,0.03923863121671168,3.7300100326538086,-28.46210479736328,4,0,29.38107893439333,1.8206318827624446,-0.30106186866760254,14.50117521824345,1
70.610318848,9.93248176574707,0.27142661809921265,0.039619122411164616,3.7300100326538086,-28.46210479736328,4,0,29.395347985747524,1.823015183956446,-0.30106186866760254,14.53113504568913,1
70.737565184,9.985250473022461,0.27316945791244507,0.03783466848398943,3.7300100326538086,-28.46210479736328,4,0,29.40823047197392,1.8229721792045064,-0.30106186866760254,14.569444065386396,1
70.837548544,10.04177474975586,0.27445119619369507,0.03987726964707558,3.7300100326538086,-28.46210479736328,4,0,29.42155713443613,1.8268827378703345,-0.30106186866760254,14.59954524258366,1
70.959012352,10.095367431640625,0.2762613296508789,0.04021384420562858,3.7300100326538086,-28.46210479736328,4,0,29.43486814081475,1.8289844510752888,-0.30106186866760254,14.636113363595625,1
71.038198272,10.160999298095703,0.27785372734069824,0.03869117476700559,3.7300100326538086,-28.46210479736328,4,0,29.45068486358057,1.829625892388573,-0.30106186866760254,14.659953224642988,1
71.172547072,10.226696014404297,0.27973443269729614,0.040040843711089305,3.7300100326538086,-28.46210479736328,4,0,29.466934877454126,1.83313732818826,-0.29929500818252563,14.70028183763127,1
71.2740992,10.293010711669922,0.28176289796829224,0.04186689443835305,3.7300100326538086,-28.46210479736328,4,0,29.483604053770154,1.8371420716080291,-0.29929500818252563,14.730675882611981,1
71.410896896,10.34721565246582,0.28295695781707764,0.04185474590649222,3.7300100326538086,-28.46210479736328,4,0,29.496880945686517,1.838912456775884,-0.29929500818252563,14.771618750155653,1
71.51030144,10.412790298461914,0.28496140241622925,0.041356255677475175,3.7300100326538086,-28.46210479736328,4,0,29.513613251778914,1.8405639457159315,-0.29929500818252563,14.801370033965517,1
71.610088192,10.466415405273438,0.2865237593650818,0.041493296996236134,3.7300100326538086,-28.46210479736328,4,0,29.527322960894985,1.8424579557150094,-0.29929500818252563,14.831235710721865,1
71.710727168,10.533308029174805,0.28852230310440063,0.0412051480341749,3.7300100326538086,-28.46210479736328,4,0,29.544600560840443,1.8443587899104221,-0.29929500818252563,14.861356453867266,1
71.825391872,10.588802337646484,0.2899520993232727,0.03980786361097371,3.7300100326538086,-28.46210479736328,4,0,29.558819456692238,1.8447773343319724,-0.29929500818252563,14.89567502738919,1
71.973014528,10.658674240112305,0.2918097972869873,0.040374913518393174,3.7300100326538086,-28.46210479736328,4,0,29.576916543415376,1.8476277141080222,-0.29929500818252563,14.939857751424634,1
72.066690816,10.716211318969727,0.2935539484024048,0.04373350465781178,3.7300100326538086,-28.46210479736328,4,0,29.59214284765219,1.8528627327820464,-0.29929500818252563,14.967894596808106,1
72.176738304,10.784038543701172,0.2952999472618103,0.041979597803270374,3.7300100326538086,-28.46210479736328,4,0,29.609924786815228,1.8533208477061587,-0.29929500818252563,15.00083126062953,1
72.2772736,10.843948364257812,0.2971194386482239,0.04155982830531643,3.7300100326538086,-28.46210479736328,4,0,29.626020610994253,1.8548504284597038,-0.29929500818252563,15.030920972868484,1
72.379144704,10.909416198730469,0.29904705286026,0.044772051648947646,3.7300100326538086,-28.46210479736328,4,0,29.643679404708124,1.8601909152841754,-0.29929500818252563,15.061410485773727,1
72.510574336,10.96432113647461,0.3006741404533386,0.04552153898644841,3.7300100326538086,-28.46210479736328,4,0,29.658602620025313,1.8627232349645169,-0.29929500818252563,15.100746718558597,1
72.610496,11.022211074829102,0.3019956350326538,0.042937627172648984,3.7300100326538086,-28.46210479736328,4,0,29.674057183412963,1.8620203970863847,-0.29929500818252563,15.130652773803087,1
72.70988416,11.089359283447266,0.3039453625679016,0.043421317872608126,3.7300100326538086,-28.46210479736328,4,0,29.692518640203478,1.864680057566027,-0.29929500818252563,15.160399153963533,1
72.810429696,11.160493850708008,0.30594706535339355,0.04265046639524266,3.7300100326538086,-28.46210479736328,4,0,29.712167503336435,1.8662119312247394,-0.29929500818252563,15.19049193098337,1
72.910812672,11.217838287353516,0.3077649474143982,0.04495644137318564,3.7300100326538086,-28.46210479736328,4,0,29.72831944633523,1.8703702714738335,-0.29929500818252563,15.220536054606677,1
73.031592192,11.273719787597656,0.30946892499923706,0.04769330547597861,3.7300100326538086,-28.46210479736328,4,0,29.744092040742753,1.8749108787728486,-0.29929500818252563,15.256684762033359,1
73.172988928,11.34162712097168,0.3110775351524353,0.047426210886736805,3.7300100326538086,-28.46210479736328,4,0,29.762942331687693,1.8768370854329588,-0.29929500818252563,15.299004099291459,1
73.287236352,11.409292221069336,0.3129824995994568,0.045507367887870964,3.7300100326538086,-28.46210479736328,4,0,29.782159489821122,1.8770983323450317,-0.29929500818252563,15.33319778299237,1
73.38356864,11.466630935668945,0.3144073486328125,0.04627043116331656,3.7300100326538086,-28.46210479736328,4,0,29.798371671714403,1.8797082235280649,-0.29929500818252563,15.362029555917571,1
73.48014848,11.527383804321289,0.31636589765548706,0.045543148442056515,3.7300100326538086,-28.46210479736328,4,0,29.816093192756526,1.8809316000385354,-0.29929500818252563,15.39093541992064,1
73.597717248,11.59354019165039,0.31846243143081665,0.04704358664387505,3.7300100326538086,-28.46210479736328,4,0,29.835484855664497,1.8845538695673356,-0.29929500818252563,15.426123165301208,1
73.710037504,11.649045944213867,0.31995296478271484,0.04645521055769128,3.7300100326538086,-28.46210479736328,4,0,29.851599266908405,1.8857459799619363,-0.29929500818252563,15.459740057239792,1
73.8030656,11.717184066772461,0.3218432664871216,0.04704860590174541,3.7300100326538086,-28.46210479736328,4,0,29.871568676481264,1.888521899460891,-0.29929500818252563,15.487582901993315,1
73.910184704,11.775922775268555,0.3231821656227112,0.04727953113617467,3.7300100326538086,-28.46210479736328,4,0,29.8886175224486,1.8906345467791867,-0.29929500818252563,15.519643115101502,1
74.010235648,11.830202102661133,0.3250691294670105,0.050471180061174875,3.7300100326538086,-28.46210479736328,4,0,29.90509144384259,1.895557261529593,-0.29929500818252563,15.549587863204652,1
74.150042624,11.901046752929688,0.3274022936820984,0.052572037522288874,3.7300100326538086,-28.46210479736328,4,0,29.92660287485783,1.8999157895951062,-0.29929500818252563,15.591431393230542,1
74.253004032,11.961528778076172,0.32890743017196655,0.04895192913984332,3.7300100326538086,-28.46210479736328,4,0,29.944620317217648,1.8982250100806077,-0.29929500818252563,15.62224722868039,1
74.334085632,12.030208587646484,0.33063948154449463,0.048308591353088105,3.7300100326538086,-28.46210479736328,4,0,29.965236844765286,1.8997694696336134,-0.29929500818252563,15.646514546815839,1
74.460653312,12.08504867553711,0.3321409821510315,0.047737583866890164,3.7300100326538086,-28.46210479736328,4,0,29.98191556147057,1.900942126620157,-0.29929500818252563,15.684395621637083,1
74.568598016,12.151588439941406,0.3342741131782532,0.05193537350916895,3.7300100326538086,-28.46210479736328,4,0,30.002573576771276,1.9072500533139614,-0.29929500818252563,15.71670293270402,1
74.6911488,12.20808219909668,0.3361045718193054,0.05390815919653132,3.7300100326538086,-28.46210479736328,4,0,30.020236017238254,1.9110119244022816,-0.29929500818252563,15.753381770604074,1
74.791374336,12.268627166748047,0.33762127161026,0.05299287655224359,3.7300100326538086,-28.46210479736328,4,0,30.038844921377418,1.9120158926290785,-0.29929500818252563,15.783378773221296,1
74.909915904,12.340314865112305,0.33947527408599854,0.050517203913050514,3.7300100326538086,-28.46210479736328,4,0,30.061077224876065,1.9118090540231263,-0.29929500818252563,15.818857672785825,1
75.010242304,12.410078048706055,0.3417378067970276,0.05370229654082313,3.7300100326538086,-28.46210479736328,4,0,30.08329984440759,1.917194445597137,-0.29929500818252563,15.848884863494748,1
75.111890176,12.478921890258789,0.34370362758636475,0.05430965588677404,3.7300100326538086,-28.46210479736328,4,0,30.10511680274702,1.9199724898982236,-0.29929500818252563,15.879307564176724,1
75.222167808,12.534893035888672,0.34532099962234497,0.05895197296711476,3.7300100326538086,-28.46210479736328,4,0,30.122977039952197,1.9263770990452578,-0.22663787396447407,15.908306880593775,1
75.324385024,12.59225845336914,0.3468436598777771,0.056140305901176336,3.7300100326538086,-28.46210479736328,4,0,30.141250111474196,1.925370767680938,-0.06523045547440812,15.923223864630682,1
75.459786496,12.668222427368164,0.3489157557487488,0.05926408242716624,3.7300100326538086,-28.46210479736328,4,0,30.165651760319538,1.9308812667729995,-0.036515645720993806,15.930112150566742,1
75.596168448,12.733325958251953,0.35083848237991333,0.05786767454549455,3.7300100326538086,-28.46210479736328,4,0,30.186841472698458,1.931525824174637,-0.030539389699697495,15.934684698877794,1
75.69737984,12.798391342163086,0.3527114987373352,0.05748803128183308,3.7300100326538086,-28.46210479736328,4,0,30.208097883724538,1.9331835638510575,-0.030539389699697495,15.93777563302013,1
75.810146048,12.852666854858398,0.3542338013648987,0.06008992171466269,3.7300100326538086,-28.46210479736328,4,0,30.22588688082233,1.9374831781271982,-0.030539389699697495,15.9412194441912,1
75.910163456,12.917692184448242,0.35616737604141235,0.059044547694644706,3.7300100326538086,-28.46210479736328,4,0,30.247418309383583,1.9384680404876473,-0.0308383595832131,15.944288865887275,1
76.027966208,12.971967697143555,0.3578113317489624,0.06082082645230335,3.7300100326538086,-28.46210479736328,4,0,30.2655141565658,1.9419364017063179,-0.21148081580716843,15.958561798748953,1
76.133774336,13.035362243652344,0.35982340574264526,0.055436349520988165,3.7300100326538086,-28.46210479736328,4,0,30.286847394797103,1.9385248011024911,-0.4829378471155653,15.995299368135013,1
76.27103232,13.098657608032227,0.3618101477622986,0.057329422359369074,3.7300100326538086,-28.46210479736328,4,0,30.30824360063575,1.9423851114710113,-0.5133743286132812,16.06367526847261,1
76.378053376,13.188095092773438,0.36446040868759155,0.05594165608192211,3.7300100326538086,-28.46210479736328,4,0,30.33852723161032,1.9437739538082248,-0.5133743286132812,16.118617131244093,1
76.47837952,13.268550872802734,0.36688321828842163,0.057777561939576144,3.7300100326538086,-28.46210479736328,4,0,30.366005851375622,1.9481024798691817,-0.5133743286132812,16.170121998062456,1
76.579167488,13.349571228027344,0.3690837025642395,0.060027586766317684,3.7300100326538086,-28.46210479736328,4,0,30.39364058335048,1.9528605379920803,-0.5133743286132812,16.221863953466748,1
76.679248384,13.446271896362305,0.37190765142440796,0.06397843519813136,3.7300100326538086,-28.46210479736328,4,0,30.427060628673935,1.9597967525093023,-0.5133743286132812,16.273242916257768,1
76.780317184,13.526969909667969,0.37413281202316284,0.07570642052588088,3.7300100326538086,-28.46210479736328,4,0,30.455032790933235,1.97401242134185,-0.5133743286132812,16.325129043601514,1
76.910144768,13.6214599609375,0.3769933581352234,0.1123766980472604,3.7300100326538086,-28.46210479736328,4,0,30.488266006879115,2.0135870126012603,-0.5115653869525157,16.39166176711029,1
77.020041984,13.712636947631836,0.37980490922927856,0.12225799594221103,3.7300100326538086,-28.46210479736328,4,0,30.520625741404483,2.0262642229621197,-0.34784586790372785,16.438885219264176,1
77.132452608,13.78243637084961,0.38198310136795044,0.2287912873589838,3.7300100326538086,-28.46210479736328,4,0,30.545583674151427,2.134933596627244,-0.035430196633949994,16.460427370053647,1
77.280011776,13.837165832519531,0.3836750388145447,0.2264280838358246,3.7300100326538086,-28.46210479736328,4,0,30.565235361763577,2.134243014070944,0.0,16.463041395222337,1
77.384995328,13.903078079223633,0.38562315702438354,0.2337116623383631,3.7300100326538086,-28.46210479736328,4,0,30.5889313577722,2.1435390912326615,0.0,16.463041395222337,1
77.477876736,13.957963943481445,0.38721853494644165,0.23658699200202987,3.7300100326538086,-28.46210479736328,4,0,30.60873238038721,2.1480881608478084,0.0,16.463041395222337,1
77.574505984,14.012887954711914,0.38884496688842773,0.23522579671613378,3.7300100326538086,-28.46210479736328,4,0,30.628661098052028,2.14839936951747,0.0,16.463041395222337,1
77.676041472,14.067800521850586,0.39050495624542236,0.21850960517872078,3.7300100326538086,-28.46210479736328,4,0,30.648703101315125,2.133352681542315,0.0,16.463041395222337,1
77.773272064,14.133495330810547,0.39270418882369995,0.2514144055560921,3.7300100326538086,-28.46210479736328,4,0,30.67299313693237,2.168249565421137,0.0,16.463041395222337,1
77.891282432,14.188369750976562,0.3944743275642395,0.26280976802623923,3.7300100326538086,-28.46210479736328,4,0,30.69331273732177,2.181307221616372,0.0,16.463041395222337,1
78.011261696,14.254390716552734,0.3962738513946533,0.21732939041094174,3.7300100326538086,-28.46210479736328,4,0,30.71756186637723,2.1378275577529116,0.0,16.463041395222337,1
78.110944512,14.309221267700195,0.39810341596603394,0.22278881015999222,3.7300100326538086,-28.46210479736328,4,0,30.738108732849074,2.144942417969305,0.0,16.463041395222337,1
78.212010496,14.37496566772461,0.40022796392440796,0.2707116857882823,3.7300100326538086,-28.46210479736328,4,0,30.762791370353995,2.1948481003201668,0.0,16.463041395222337,1
78.325078272,14.429977416992188,0.4016687870025635,0.24084189717148724,3.7300100326538086,-28.46210479736328,4,0,30.783221526595305,2.166638784210987,0.0,16.463041395222337,1
78.471014144,14.49594497680664,0.40374499559402466,0.22116681472306235,3.7300100326538086,-28.46210479736328,4,0,30.808158651423884,2.1489480010387982,0.0,16.463041395222337,1
78.572247296,14.561847686767578,0.4057931900024414,0.2321616294784265,3.7300100326538086,-28.46210479736328,4,0,30.833167874450247,2.161922247567622,0.0,16.463041395222337,1
78.675814912,14.616783142089844,0.40737563371658325,0.21898461549478707,3.7300100326538086,-28.46210479736328,4,0,30.853990489024962,2.1503942273202723,0.0,16.463041395222337,1
78.795014656,14.67184829711914,0.4088500142097473,0.2151231021434002,3.7300100326538086,-28.46210479736328,4,0,30.874841802632925,2.1481846475587707,0.0,16.463041395222337,1
78.877886464,14.737771987915039,0.41087406873703003,0.22357272229074224,3.7300100326538086,-28.46210479736328,4,0,30.900157473158156,2.1586060290798175,0.0,16.463041395222337,1
79.010309632,14.792829513549805,0.41236448287963867,0.21281642936008047,3.7300100326538086,-28.46210479736328,4,0,30.921205524406453,2.149496328049863,0.0,16.463041395222337,1
79.110062592,14.858856201171875,0.4145321249961853,0.21413386559048225,3.7300100326538086,-28.46210479736328,4,0,30.946912236737177,2.1527810287753297,0.0,16.463041395222337,1
79.21047808,14.913917541503906,0.4161112904548645,0.22164357260341505,3.7300100326538086,-28.46210479736328,4,0,30.968228098831105,2.1619314497584923,0.0,16.463041395222337,1
79.314019328,14.979995727539062,0.41819649934768677,0.20337790657674915,3.7300100326538086,-28.46210479736328,4,0,30.994095907509998,2.1456295650060007,0.0,16.463041395222337,1
79.43136768,15.045982360839844,0.42026394605636597,0.23135638626083577,3.7300100326538086,-28.46210479736328,4,0,31.02003310706061,2.17556600406012,0.0,16.463041395222337,1
79.531593472,15.101165771484375,0.4219842553138733,0.21231618334229532,3.7300100326538086,-28.46210479736328,4,0,31.04180702278338,2.1581607913877843,0.0,16.463041395222337,1
79.685971712,15.167251586914062,0.42413491010665894,0.2228444231760215,3.7300100326538086,-28.46210479736328,4,0,31.0680758787523,2.1706429469609763,0.0,16.463041395222337,1
79.783594496,15.222282409667969,0.4257485270500183,0.21505168312620973,3.7300100326538086,-28.46210479736328,4,0,31.089876070520116,2.16447685007023,0.0,16.463041395222337,1
79.881057536,15.288389205932617,0.4277346730232239,0.21177788326830757,3.7300100326538086,-28.46210479736328,4,0,31.116216893092698,2.1631534953361107,0.0,16.463041395222337,1
79.980365312,15.34347915649414,0.42958182096481323,0.2095519012078713,3.7300100326538086,-28.46210479736328,4,0,31.138436388843793,2.16254808683516,0.0,16.463041395222337,1
80.083205888,15.40963363647461,0.4315338730812073,0.21036911509102582,3.7300100326538086,-28.46210479736328,4,0,31.164979755249853,2.165311497818704,0.0,16.463041395222337,1
80.188268544,15.46476936340332,0.4334196448326111,0.2080796357884321,3.7300100326538086,-28.46210479736328,4,0,31.187431913194665,2.16463839607026,0.0,16.463041395222337,1
80.311628288,15.530967712402344,0.43533915281295776,0.20035119764473075,3.7300100326538086,-28.46210479736328,4,0,31.2141773720339,2.1588517469270316,0.0,16.463041395222337,1
80.44311168,15.586114883422852,0.4372406601905823,0.20741510310641925,3.7300100326538086,-28.46210479736328,4,0,31.23682746546884,2.167527059563067,0.0,16.463041395222337,1
80.542044672,15.652416229248047,0.43918246030807495,0.1949626921997925,3.7300100326538086,-28.46210479736328,4,0,31.26384772651993,2.157013084701358,0.0,16.463041395222337,1
80.684953088,15.718421936035156,0.44110649824142456,0.19458594609293903,3.7300100326538086,-28.46210479736328,4,0,31.290855583756528,2.158562909985878,0.0,16.463041395222337,1
80.772831232,15.773553848266602,0.4429625868797302,0.1980220348657406,3.7300100326538086,-28.46210479736328,4,0,31.313732899898955,2.163602575729985,0.0,16.463041395222337,1
80.873222656,15.83968734741211,0.4449307322502136,0.18844911917735524,3.7300100326538086,-28.46210479736328,4,0,31.341043182668773,2.155953321386965,0.0,16.463041395222337,1
81.010596608,15.894903182983398,0.44668394327163696,0.19517774144206723,3.7300100326538086,-28.46210479736328,4,0,31.364035005234832,2.1642841059037243,0.0,16.463041395222337,1
81.105051136,15.961069107055664,0.4486338496208191,0.18678947701047569,3.7300100326538086,-28.46210479736328,4,0,31.39155324598845,2.157814512144706,0.0,16.463041395222337,1
81.210645248,16.016141891479492,0.4503328204154968,0.19902204250264796,3.7300100326538086,-28.46210479736328,4,0,31.414615787152336,2.171640556943856,0.0,16.463041395222337,1
81.310061056,16.071298599243164,0.4520578980445862,0.21398754155676888,3.7300100326538086,-28.46210479736328,4,0,31.437814934571154,2.188199322552724,0.0,16.463041395222337,1
81.410838016,16.137636184692383,0.4539331793785095,0.17880614080275584,3.7300100326538086,-28.46210479736328,4,0,31.46563902101982,2.1549335430678997,0.0,16.463041395222337,1
81.556078336,16.192638397216797,0.4557468295097351,0.2043636879186895,3.7300100326538086,-28.46210479736328,4,0,31.48903378109675,2.182073556787968,0.0,16.463041395222337,1
81.625622528,16.24759864807129,0.45771950483322144,0.2562206733962847,3.7300100326538086,-28.46210479736328,4,0,31.5126365513066,2.2355074286939,0.0,16.463041395222337,1
81.772951552,16.31368064880371,0.45973891019821167,0.24233159291268563,3.7300100326538086,-28.46210479736328,4,0,31.54079595730534,2.223515660889445,0.0,16.463041395222337,1
81.874444032,16.379858016967773,0.46147865056991577,0.19301164148187122,3.7300100326538086,-28.46210479736328,4,0,31.568850683796004,2.1760959481129154,0.0,16.463041395222337,1
81.981041408,16.434701919555664,0.4634825587272644,0.24840044429244085,3.7300100326538086,-28.46210479736328,4,0,31.5927016862429,2.2330498394887073,0.0,16.463041395222337,1
