t_ns,t_s,x,y,z,qx,qy,qz,qw,yaw,vx,vy,vz,wx,wy,wz
1772565841505491531,238.455939072,-5.145687103271484,0.36861544847488403,-40.39053726196289,0.05984087288379669,-0.9149677753448486,-0.05949199199676514,0.3946058750152588,-2.9158974635829558,0.0,0.0,0.0,0.0,0.0,0.0
1772565841602872378,238.553319936,-5.1987786293029785,0.37303149700164795,-40.43964767456055,0.059953734278678894,-0.9148069024085999,-0.05933235585689545,0.39498552680015564,-2.915548394067927,0.0,0.0,0.0,0.0,0.0,0.0
1772565841699582481,238.65003008,-5.262965202331543,0.3794916272163391,-40.49808120727539,0.06034758687019348,-0.9145732522010803,-0.059597671031951904,0.3954263925552368,-2.9139614142085857,0.0,0.0,0.0,0.0,0.0,0.0
1772565841817391173,238.76783872,-5.316802978515625,0.384160578250885,-40.546592712402344,0.061134666204452515,-0.9143738150596619,-0.059679582715034485,0.39575430750846863,-2.9116103094787347,0.0,0.0,0.0,0.0,0.0,0.0
1772565841906557950,238.857005568,-5.3710551261901855,0.388693630695343,-40.59564208984375,0.0619160532951355,-0.9141719341278076,-0.05947105586528778,0.39613038301467896,-2.9095599370844765,0.0,0.0,0.0,0.0,0.0,0.0
1772565842018248357,238.968696064,-5.434794902801514,0.39025193452835083,-40.65899658203125,0.05998598784208298,-0.9141496419906616,-0.0568312332034111,0.39686548709869385,-2.9170839196131024,0.0,0.0,0.0,0.0,0.0,0.0
1772565842130674649,239.081122304,-5.50365686416626,0.3894774317741394,-40.724464416503906,0.06351011246442795,-0.9141791462898254,-0.04674825444817543,0.39756447076797485,-2.9185449918571926,0.0,0.0,0.0,0.0,0.0,0.0
1772565842234258942,239.18470656,-5.558991432189941,0.3924155831336975,-40.77938461303711,0.06435929238796234,-0.9138290286064148,-0.04042632877826691,0.3989238142967224,-2.9226004181333805,0.0,0.0,0.0,0.0,0.0,0.0
1772565842351944190,239.302391808,-5.611625671386719,0.39646029472351074,-40.82859420776367,0.06453050673007965,-0.9132382869720459,-0.03751152381300926,0.40053024888038635,-2.9245710500059205,0.0,0.0,0.0,0.0,0.0,0.0
1772565842465888512,239.416336128,-5.642081260681152,0.39580363035202026,-40.85111618041992,0.06700354069471359,-0.9127069115638733,-0.041999831795692444,0.40088987350463867,-2.9127222151929666,0.0,0.0,0.0,0.0,0.0,0.0
1772565842583649170,239.534096896,-5.63299560546875,0.39539551734924316,-40.84524917602539,0.066534124314785,-0.9122568368911743,-0.04206891357898712,0.40198391675949097,-2.9132751829702777,0.0,0.0,0.0,0.0,0.0,0.0
1772565842686702219,239.637149952,-5.604405879974365,0.39412611722946167,-40.81928253173828,0.06689178198575974,-0.9119004011154175,-0.042683497071266174,0.4026678800582886,-2.9112337779992497,0.0,0.0,0.0,0.0,0.0,0.0
1772565842794613831,239.745061376,-5.5624680519104,0.3920418620109558,-40.7815055847168,0.06601276993751526,-0.9112340211868286,-0.043996412307024,0.40417730808258057,-2.911211674683948,0.0,0.0,0.0,0.0,0.0,0.0
1772565842898053071,239.848500736,-5.532233238220215,0.39141935110092163,-40.75435256958008,0.06407692283391953,-0.910355269908905,-0.04804583638906479,0.4060037136077881,-2.910661616264886,0.0,0.0,0.0,0.0,0.0,0.0
1772565843003146705,239.953594368,-5.53996467590332,0.3969981074333191,-40.75783157348633,0.06210397928953171,-0.9095621705055237,-0.05415588617324829,0.40731683373451233,-2.9080834195748033,0.0,0.0,0.0,0.0,0.0,0.0
1772565843123895639,240.074343168,-5.585860729217529,0.40330827236175537,-40.79597091674805,0.061007723212242126,-0.908929705619812,-0.057482898235321045,0.40843668580055237,-2.906449342748317,0.0,0.0,0.0,0.0,0.0,0.0
1772565843218551798,240.168999424,-5.639240741729736,0.40209895372390747,-40.84274673461914,0.0646967962384224,-0.9090633392333984,-0.0503423810005188,0.4085142910480499,-2.9047954652528025,0.0,0.0,0.0,0.0,0.0,0.0
1772565843338506174,240.288953856,-5.708670616149902,0.40315818786621094,-40.9067268371582,0.06664898246526718,-0.9096074104309082,-0.039764419198036194,0.4081556499004364,-2.9120852832230923,0.0,0.0,0.0,0.0,0.0,0.0
1772565843437364162,240.38781184,-5.765907287597656,0.40600699186325073,-40.95258712768555,0.06807747483253479,-0.9094377756118774,-0.04279648885130882,0.4079911708831787,-2.904798238090557,0.0,0.0,0.0,0.0,0.0,0.0
1772565843549821810,240.500269312,-5.819506645202637,0.40983742475509644,-40.99924087524414,0.06823163479566574,-0.909498929977417,-0.042864903807640076,0.4078221023082733,-2.904405442598529,0.0,0.0,0.0,0.0,0.0,0.0
1772565843649531381,240.599979008,-5.8856916427612305,0.4141662120819092,-41.052589416503906,0.07015258073806763,-0.9093838334083557,-0.045468803495168686,0.4074704945087433,-2.896438871013964,0.0,0.0,0.0,0.0,0.0,0.0
1772565843750544128,240.700991744,-5.939119338989258,0.41403013467788696,-41.10112380981445,0.06944550573825836,-0.9094005823135376,-0.0464370995759964,0.40744510293006897,-2.8972348463644395,0.0,0.0,0.0,0.0,0.0,0.0
1772565843870318840,240.820766464,-5.991903305053711,0.41142410039901733,-41.15450668334961,0.06545136868953705,-0.9096643328666687,-0.045238763093948364,0.4076523184776306,-2.909229608864982,0.0,0.0,0.0,0.0,0.0,0.0
1772565843998362847,240.948810496,-6.046377658843994,0.4122018814086914,-41.207069396972656,0.06262432038784027,-0.9100078344345093,-0.043284326791763306,0.4075419306755066,-2.919177952266472,0.0,0.0,0.0,0.0,0.0,0.0
1772565844075657403,241.026105088,-6.110063076019287,0.4158449172973633,-41.26875305175781,0.06004154682159424,-0.910500168800354,-0.03930382430553436,0.40723416209220886,-2.9309609648639237,0.0,0.0,0.0,0.0,0.0,0.0
1772565844221406138,241.171853824,-6.17451810836792,0.4205647110939026,-41.326560974121094,0.059432901442050934,-0.9107741713523865,-0.03723098337650299,0.40690532326698303,-2.9352045158062707,0.0,0.0,0.0,0.0,0.0,0.0
1772565844313619948,241.264067584,-6.227799892425537,0.4248039126396179,-41.37205123901367,0.05999322980642319,-0.9108341932296753,-0.03770674392580986,0.4066448211669922,-2.933274058412488,0.0,0.0,0.0,0.0,0.0,0.0
1772565844430055305,241.38050304,-6.291183948516846,0.429560124874115,-41.4273567199707,0.060117557644844055,-0.910961389541626,-0.0377291738986969,0.40633952617645264,-2.9330742550406916,0.0,0.0,0.0,0.0,0.0,0.0
1772565844525960461,241.476408064,-6.343350887298584,0.43302851915359497,-41.4744873046875,0.05965369939804077,-0.9111670255661011,-0.036743760108947754,0.40603703260421753,-2.9356319821444896,0.0,0.0,0.0,0.0,0.0,0.0
1772565844650137085,241.600584704,-6.406662940979004,0.4368540644645691,-41.53130340576172,0.05918584018945694,-0.9113640785217285,-0.03535120189189911,0.40578678250312805,-2.9386454576456322,0.0,0.0,0.0,0.0,0.0,0.0
1772565844749536272,241.699983872,-6.458423614501953,0.43702417612075806,-41.583316802978516,0.05584847927093506,-0.9116981625556946,-0.032726794481277466,0.4057295024394989,-2.9507391936431366,0.0,0.0,0.0,0.0,0.0,0.0
1772565844850483900,241.800931584,-6.508932113647461,0.43364495038986206,-41.64113235473633,0.049003586173057556,-0.9122947454452515,-0.027222514152526855,0.4056796133518219,-2.9757266865673264,0.0,0.0,0.0,0.0,0.0,0.0
1772565844949172885,241.899620608,-6.571514129638672,0.43008726835250854,-41.71132278442383,0.04145817458629608,-0.9129577875137329,-0.020225003361701965,0.4054384231567383,-3.004543377728217,0.0,0.0,0.0,0.0,0.0,0.0
1772565845069168632,242.019616256,-6.625946998596191,0.4269399046897888,-41.76647186279297,0.03784644603729248,-0.9132733345031738,-0.01730206608772278,0.40521618723869324,-3.0178876560395977,0.0,0.0,0.0,0.0,0.0,0.0
1772565845186063418,242.136510976,-6.692630767822266,0.4223269820213318,-41.830322265625,0.03503958135843277,-0.9134997725486755,-0.017163604497909546,0.40496405959129333,-3.025739711129774,0.0,0.0,0.0,0.0,0.0,0.0
1772565845292455839,242.242903552,-6.749002933502197,0.4186522364616394,-41.881103515625,0.03411876782774925,-0.9136203527450562,-0.01908370666205883,0.40468451380729675,-3.0260299107643482,0.0,0.0,0.0,0.0,0.0,0.0
1772565845385941808,242.336389376,-6.805665493011475,0.41476142406463623,-41.92955017089844,0.03441552072763443,-0.9136118292808533,-0.022775202989578247,0.40448784828186035,-3.020899082596551,0.0,0.0,0.0,0.0,0.0,0.0
1772565845498037763,242.448485376,-6.872104167938232,0.4097716212272644,-41.986690521240234,0.03465963900089264,-0.9135841131210327,-0.027332931756973267,0.4042472541332245,-3.0149164746884947,0.0,0.0,0.0,0.0,0.0,0.0
1772565845631424339,242.581871872,-6.923212051391602,0.406454861164093,-42.04090118408203,0.030625492334365845,-0.9139208793640137,-0.024005010724067688,0.4040229320526123,-3.0298364455513513,0.0,0.0,0.0,0.0,0.0,0.0
1772565845734348478,242.68479616,-6.97509765625,0.4029152989387512,-42.100868225097656,0.02459104359149933,-0.9144440293312073,-0.01643526554107666,0.40363025665283203,-3.0552615390044093,0.0,0.0,0.0,0.0,0.0,0.0
1772565845832684225,242.783131904,-7.040709495544434,0.39807456731796265,-42.1727409362793,0.018101288005709648,-0.9148088693618774,-0.008382155559957027,0.40339404344558716,-3.082481318657954,0.0,0.0,0.0,0.0,0.0,0.0
1772565845921969464,242.872417024,-7.095170497894287,0.3939654231071472,-42.23207092285156,0.012795314192771912,-0.9150444269180298,-0.0030543506145477295,0.40313854813575745,-3.103250920310994,0.0,0.0,0.0,0.0,0.0,0.0
1772565846035399800,242.985847296,-7.161985874176025,0.3924883008003235,-42.30108642578125,0.008902640081942081,-0.9151775240898132,0.00288641476072371,0.40294238924980164,-3.120904546719358,0.0,0.0,0.0,0.0,0.0,0.0
1772565846149248154,243.099695872,-7.217437744140625,0.3866458535194397,-42.359580993652344,0.004180908668786287,-0.9153362512588501,0.00686441408470273,0.4026101529598236,-3.138445894021099,0.0,0.0,0.0,0.0,0.0,0.0
1772565846252124042,243.202571776,-7.283371448516846,0.38014376163482666,-42.4302864074707,-0.0022396445274353027,-0.9155223369598389,0.01222597062587738,0.4020751714706421,3.1210056326178166,0.0,0.0,0.0,0.0,0.0,0.0
1772565846394505605,243.344953344,-7.339629650115967,0.37664586305618286,-42.48588180541992,-0.004890755284577608,-0.9156362414360046,0.014625118114054203,0.40171197056770325,3.1110259007979693,0.0,0.0,0.0,0.0,0.0,0.0
1772565846506473655,243.456921344,-7.407439231872559,0.37291866540908813,-42.545745849609375,-0.005332827568054199,-0.9158998727798462,0.011732727289199829,0.40119993686676025,3.1133075266070915,0.0,0.0,0.0,0.0,0.0,0.0
1772565846590139269,243.540587008,-7.474852085113525,0.36942166090011597,-42.60411834716797,-0.004950582515448332,-0.9161348342895508,0.008149146102368832,0.40075674653053284,3.1186092858991215,0.0,0.0,0.0,0.0,0.0,0.0
1772565846728433194,243.678880768,-7.530255317687988,0.36635977029800415,-42.65222930908203,-0.004649341106414795,-0.9163283705711365,0.005417883396148682,0.40036410093307495,3.122667346274126,0.0,0.0,0.0,0.0,0.0,0.0
1772565846807163068,243.757610752,-7.58510160446167,0.3635162115097046,-42.700897216796875,-0.004969596862792969,-0.9165323972702026,0.003101453185081482,0.3999177813529968,3.124551892283258,0.0,0.0,0.0,0.0,0.0,0.0
