t_s,x,y,yaw,goal_x,goal_y,d_wp,abs_dtheta,omega,cum_Sw,cum_Zw
7.308978176,-12.409619331359863,-0.5132944583892822,0.04663926701427312,5.0,6.42,18.7394081365872,0.3323532942128229,0.0,0.0,0
7.40914944,-12.409584999084473,-0.5132632851600647,0.046523513921455886,5.0,6.42,18.739364706993022,0.33246817968323095,0.0,0.0,0
7.508160256,-12.409578323364258,-0.513264000415802,0.046519606060550195,5.0,6.42,18.739358769627536,0.3324722548075383,0.0,0.0,0
7.65142016,-12.409595489501953,-0.5132713317871094,0.04651008292645896,5.0,6.42,18.739377430114047,0.3324818024849212,0.0,0.0,0
7.757509632,-12.409622192382812,-0.5132802724838257,0.046574743104567516,5.0,6.42,18.739405546023107,0.3324170583450785,0.0,0.0,0
7.83752192,-12.409627914428711,-0.5133118033409119,0.046694730503537486,5.0,6.42,18.739422527954318,0.3322985211670457,0.0,0.0,0
7.9794368,-12.409635543823242,-0.5132991075515747,0.04663761277721621,5.0,6.42,18.739424918698255,0.33235485884649885,0.0,0.0,0
8.078607872,-12.409631729125977,-0.5132952928543091,0.04663822946185223,5.0,6.42,18.73941996332079,0.33235412835797185,0.0,0.0,0
8.164932352,-12.409598350524902,-0.5132639408111572,0.04652183897457644,5.0,6.42,18.739377353571587,0.33246962352888065,0.0,0.0,0
8.279518208,-12.409605979919434,-0.513270914554596,0.046512542316533394,5.0,6.42,18.73938702174261,0.3324791152905777,0.0,0.0,0
8.428093184,-12.409608840942383,-0.513271689414978,0.0465106532217835,5.0,6.42,18.739389966428,0.33248098631337,0.0,0.0,0
8.517374208,-12.409636497497559,-0.5132806301116943,0.04657464195668286,5.0,6.42,18.739418968337333,0.3324168947881878,0.0,0.0,0
8.611328,-12.408374786376953,-0.5132235884666443,0.04647144242244037,5.0,6.42,18.73822569056727,0.33254217852392864,0.0,0.0,0
8.709099776,-12.395001411437988,-0.5112939476966858,0.042909179166884824,5.0,6.42,18.725087713901537,0.3362729596353491,0.0,0.0,0
8.821635584,-12.337923049926758,-0.5074020624160767,0.0335450554083245,5.0,6.42,18.670631350319894,0.34657506669273896,0.0,0.0,0
8.924736512,-12.272833824157715,-0.506760835647583,0.04427631631986881,5.0,6.42,18.609965179742492,0.3371095113815419,0.0,0.0,0
9.035253504,-12.20175552368164,-0.504187822341919,0.05012852067000567,5.0,6.42,18.54305180102725,0.33255524397676384,-0.15706309527558845,0.008679070422033652,0
9.13908608,-12.110196113586426,-0.5000209808349609,0.0462452131890681,5.0,6.42,18.45658422949881,0.33808153743392033,-1.111088306193024,0.07451678380828194,0
9.253212672,-12.031773567199707,-0.4977550506591797,0.044004098492809354,5.0,6.42,18.38305322260922,0.3418078646697227,-1.6809757138135877,0.23384115943286893,0
9.360969216,-11.929295539855957,-0.49382370710372925,0.039346637584246856,5.0,6.42,18.286661962444004,0.34837498642648423,-1.739659458398819,0.41813907165409714,0
9.467482624,-11.852460861206055,-0.49148786067962646,0.04544462675293609,5.0,6.42,18.214667208785446,0.34375312702919114,-1.4833787696430203,0.5897874645456053,0
9.57415552,-11.766423225402832,-0.48797929286956787,0.04190141642074549,5.0,6.42,18.133756524339965,0.34891765058131163,-0.33612925559282303,0.6868335597191788,0
9.686341632,-11.658761978149414,-0.4806871712207794,0.04376387539876941,5.0,6.42,18.031467884775427,0.3489558050113417,0.0,0.7056880768763854,0
9.814176768,-11.5271577835083,-0.47727710008621216,0.043365301629800145,5.0,6.42,17.908639696982924,0.3519908066097286,0.0,0.7056880768763854,0
9.900275456,-11.363306999206543,-0.4717060923576355,0.04837214216431957,5.0,6.42,17.75537746187676,0.3502485444229446,0.0,0.7056880768763854,0
9.99571072,-11.153521537780762,-0.46461713314056396,0.0606270763321991,5.0,6.42,17.559447916762064,0.3422588225223864,-0.9765371267019072,0.7522861161226847,0
10.11016064,-10.955047607421875,-0.45851704478263855,0.05255398224547588,5.0,6.42,17.374623474782517,0.35448769938110214,-3.323775822469,0.9983713526264724,0
10.22791936,-10.706148147583008,-0.44958367943763733,0.05681493431469743,5.0,6.42,17.14276143340451,0.35549631020623007,-3.9095374489796533,1.4242642087288733,0
10.372077312,-10.4689359664917,-0.43778401613235474,0.05501399231829411,5.0,6.42,16.920909595743986,0.36227612652984487,-4.116087555885315,2.0027430408395372,0
10.44343552,-10.186534881591797,-0.4168139398097992,0.0418287427145254,5.0,6.42,16.654514900091865,0.3811825084556846,-4.053037610168033,2.29421010722817,0
10.556453632,-9.963134765625,-0.3974323570728302,0.04852205349173398,5.0,6.42,16.44301632783715,0.3789916918819358,-1.1328229308128357,2.58725819094665,0
10.658789376,-9.75064754486084,-0.3823331594467163,0.05594951385539835,5.0,6.42,16.243563014462605,0.37614199809780446,-0.0966996906105829,2.6501702470607476,0
10.765210112,-9.49509334564209,-0.3726331889629364,0.0352425003532149,-9.0,-3.0,2.6736068859572732,1.4197857706218016,-0.014644333624744814,2.6560949035649104,0
10.878488064,-9.295675277709961,-0.36239317059516907,0.03791607198390339,-9.0,-3.0,2.6541276639174436,1.4970786223503758,-0.009741829126141965,2.65747611085169,0
10.980763904,-9.05783748626709,-0.3470485806465149,0.027543485190862218,-9.0,-3.0,2.65358180734406,1.5765420793805296,-0.009741829126141965,2.658472464608703,0
11.084209152,-8.862714767456055,-0.3391590416431427,0.03958403265952822,-9.0,-3.0,2.6643801982344946,1.6619293286085461,-5.0,2.917589457573666,0
11.203377664,-8.657721519470215,-0.3267633616924286,0.031420011305620346,-9.0,-3.0,2.6950600517657755,1.7295624270360832,-5.0,3.5134320175736655,0
11.310521088,-8.39072322845459,-0.3145638704299927,0.035344331281123686,-9.0,-3.0,2.7536857827909014,1.8292455681259416,-5.0,4.049149137573666,0
11.440508672,-8.148042678833008,-0.30502942204475403,0.028918525008334355,-9.0,-3.0,2.8264284341080477,1.9059020827661621,-5.0,4.699087057573667,0
11.549509888,-7.920292377471924,-0.3007065951824188,0.03126168879726041,-9.0,-3.0,2.9072243524428796,1.9825612822445717,-5.0,5.244093137573664,0
11.662490368,-7.552392959594727,-0.2742743194103241,0.05752450972674545,-9.0,-3.0,3.0862836274809493,2.116530393758488,-5.0,5.808995537573669,0
11.780687872,-7.080165386199951,-0.2740086019039154,0.03037811056381244,-9.0,-3.0,3.3341856647221415,2.2147605882633643,-5.0,6.399983057573666,0
11.867853056,-6.671588897705078,-0.2666369080543518,0.004764780597868093,-9.0,-3.0,3.590650644897235,2.281127311427551,-5.0,6.835808977573665,0
11.964225792,-6.250741481781006,-0.2635633945465088,0.013774557285882422,-9.0,-3.0,3.8789828171397622,2.372306379234225,-5.0,7.31767265757367,0
12.069178624,-5.871368885040283,-0.24155935645103455,-0.005955271399573311,-9.0,-3.0,4.171010361708169,2.413038469907427,-5.0,7.842436817573663,0
12.180759808,-5.494528770446777,-0.23159873485565186,-0.06593147658322011,-9.0,-3.0,4.46680804446287,2.407209401764438,-5.0,8.400342737573665,0
12.291524608,-5.235246181488037,-0.22329246997833252,-0.07495130464747746,-9.0,-3.0,4.677977770498641,2.4311536746135674,-5.0,8.954166737573665,0
12.405265664,-4.9121246337890625,-0.20534083247184753,-0.7277286735736376,-9.0,-3.0,4.951852670700467,1.8141984639667479,-5.0,9.522872017573667,0
12.518182144,-4.563215255737305,-0.16989165544509888,-3.0995566661768423,-9.0,-3.0,5.262563264117731,0.5257673120516633,-5.0,10.087454417573671,0
12.619929856,-4.223155975341797,-0.1552949845790863,-3.0190544331210973,-9.0,-3.0,5.559728901724767,0.41458047463453074,-5.0,10.59619297757367,0
12.741534976,-3.8711767196655273,-0.16577446460723877,-2.9575682829319323,-9.0,-3.0,5.85983469275143,0.3208184542950665,-5.0,11.20421857757367,0
12.83999488,-3.5414085388183594,-0.1497953236103058,-2.9780937943171613,-9.0,-3.0,6.1579125876711505,0.31771148822594597,-5.0,11.696518097573671,0
12.9473152,-3.2054977416992188,-0.1331143081188202,-3.0492595698887075,-9.0,-3.0,6.464927686507088,0.36711343381528216,-4.986476012570864,12.232393998244383,0
13.043772416,-2.7845077514648438,-0.11552995443344116,-3.068276815913777,-9.0,-3.0,6.8521902582584024,0.36118306545908974,-1.1662848126519647,12.529133088201808,0
13.14871936,-2.4302663803100586,-0.10431286692619324,-3.087913264737439,-9.0,-3.0,7.1795824256243135,0.36146548221245567,0.0,12.590332101662526,0
13.252950272,-2.119443893432617,-0.09682607650756836,-3.097057537884608,-9.0,-3.0,7.467962986361686,0.35473985473451863,-1.9970097987094835,12.69440717795874,0
13.364107776,-1.8475332260131836,-0.08657300472259521,-3.0989230004264092,-9.0,-3.0,7.723071785876168,0.34414119797309706,-5.0,13.083292250302788,0
13.481311232,-1.507023811340332,-0.07370203733444214,-3.0920846892508123,-9.0,-3.0,8.044122819184286,0.32281569581140257,-5.0,13.669309530302781,0
13.578347008,-1.2207584381103516,-0.0623360276222229,-3.085310877766531,-9.0,-3.0,8.31543558046346,0.304791412193377,-5.0,14.154488410302783,0
13.667706624,-0.9251670837402344,-0.05149364471435547,-3.092915483116432,-9.0,-3.0,8.596314114355758,0.30142798055386644,-5.0,14.60128649030278,0
13.780722176,-0.555145263671875,-0.04400527477264404,-3.091233391952294,-9.0,-3.0,8.947260828502515,0.286346737556316,-5.0,15.166364250302781,0
13.90732288,-0.24894142150878906,-0.028549790382385254,-3.088413359300915,-9.0,-3.0,9.241782435895209,0.27415868324115866,-5.0,15.799367770302787,0
14.024525056,0.11699867248535156,-0.01994037628173828,-3.098437968381695,-9.0,-3.0,9.59168494869465,0.27276627326573744,-5.0,16.385378650302783,0
14.142668544,0.4106578826904297,-0.0055522918701171875,-3.108656425374257,-9.0,-3.0,9.875586000930165,0.2751307829070635,-4.9938673197634245,16.975733822185813,0
14.212844032,0.6444149017333984,0.01416158676147461,-3.12730361365829,-9.0,-3.0,10.104449953752342,0.28862245992886626,-0.131598004741771,17.155574837372928,0
14.354864384,0.845123291015625,0.01848006248474121,-3.0995952497871113,-9.0,-3.0,10.29745961404638,0.255500158505098,0.0,17.16491963485089,0
14.433630464,0.9909629821777344,0.0098801851272583,-3.1151313584591036,-9.0,-3.0,10.43449663568241,0.2661513070576089,0.0,17.16491963485089,0
14.57353984,1.067753791809082,0.004454612731933594,-3.103200790045531,-9.0,-3.0,10.506493893419076,0.25161800019637726,0.0,17.16491963485089,0
14.647687424,1.102677345275879,0.0021044015884399414,-3.106439873245252,-9.0,-3.0,10.5392941120735,0.2536958225620469,0.0,17.16491963485089,0
14.764150016,1.131521224975586,0.0042816996574401855,-3.107330084222411,-9.0,-3.0,10.567565039451019,0.2540060470981973,0.0,17.16491963485089,0
14.862490624,1.166555404663086,0.0049367547035217285,-3.1080759713114756,-9.0,-3.0,10.601343957058102,0.2538716743580256,0.0,17.16491963485089,0
14.963293696,1.1953163146972656,0.0058860182762146,-3.1088478449856862,-9.0,-3.0,10.629196842264268,0.25396222560462967,0.0,17.16491963485089,0
15.078209536,1.2254104614257812,0.009761393070220947,-3.1040425779236975,-9.0,-3.0,10.659159570428233,0.24870727039747154,0.23086227905634604,17.178184501211927,1
15.179847936,1.2569303512573242,0.009612619876861572,-3.1108812786323927,-9.0,-3.0,10.689358650184106,0.25470000847959406,3.3550225731869094,17.36041630069505,1
15.290850048,1.2906990051269531,0.01832979917526245,-3.116817797192019,-9.0,-3.0,10.724215625895921,0.2605299359691209,2.4556420111214976,17.682914321185965,1
15.428403456,1.3293771743774414,0.017369866371154785,-3.1104790525468746,-9.0,-3.0,10.761066569863527,0.25309398604778455,0.0,17.851805284914835,1
15.515857664,1.372976303100586,0.02065986394882202,-3.1056695071162097,-9.0,-3.0,10.803842992118943,0.24744519797496167,0.0,17.851805284914835,1
15.650023168,1.413477897644043,0.023100197315216064,-3.1069600085241618,-9.0,-3.0,10.843415362685702,0.24790746574582112,0.0,17.851805284914835,1
15.744933376,1.4609451293945312,0.026337504386901855,-3.106768431360818,-9.0,-3.0,10.889907790732753,0.2467861539876277,0.0,17.851805284914835,1
15.846389504,1.500807762145996,0.028866350650787354,-3.1068916164998273,-9.0,-3.0,10.928906396691767,0.24611797803655255,0.0,17.851805284914835,1
15.9789696,1.548048973083496,0.03294825553894043,-3.106688979386679,-9.0,-3.0,10.975432212871823,0.2450797888680296,0.0,17.851805284914835,1
16.071464192,1.5974607467651367,0.03755563497543335,-3.1080867633002813,-9.0,-3.0,11.02419695555186,0.2456406437555061,0.0,17.851805284914835,1
16.170872576,1.6374883651733398,0.040747761726379395,-3.107684506814764,-9.0,-3.0,11.063557550338054,0.2445188663796749,0.0,17.851805284914835,1
16.276498944,1.6768665313720703,0.043451130390167236,-3.106878381557455,-9.0,-3.0,11.10216527132461,0.24297202274839114,0.1570645750042478,17.860100365214418,1
16.371481856,1.7192211151123047,0.04506635665893555,-3.111377979497676,7.0,-6.0,8.026795929104306,2.2586002535002176,5.0,18.10501687056739,1
16.508337152,1.7703542709350586,0.05316817760467529,-3.1115605228963483,7.0,-6.0,7.999377440644559,2.253302459607257,5.0,18.78929335056739,1
16.598045952,1.8077363967895508,0.06317692995071411,-3.112228020106393,7.0,-6.0,7.982588290091787,2.249606630636218,5.0,19.237837350567393,1
16.70731008,1.8657770156860352,0.060944557189941406,-3.1125903141930333,7.0,-6.0,7.943254659016553,2.244601738437394,5.0,19.78415799056739,1
16.82749696,1.8807878494262695,0.06538468599319458,-3.1082028587299066,7.0,-6.0,7.9369530949642435,2.238409602639913,5.0,20.3850923905674,1
16.930973696,1.9159517288208008,0.0690658688545227,-3.1110116848788616,7.0,-6.0,7.917140098809361,2.2375243606801813,5.0,20.90247607056739,1
17.027293184,1.9135208129882812,0.07135546207427979,-3.1027259430404746,7.0,-6.0,7.920456278950259,2.229288261910172,5.0,21.3840735105674,1
17.15568768,1.9796857833862305,0.08153146505355835,-3.099412274035373,7.0,-6.0,7.885973611036928,2.2187144044858105,5.0,22.026045990567393,1
17.26482432,2.1574325561523438,0.08246725797653198,-3.1203501559109266,7.0,-6.0,7.774758349464617,2.221943918173684,5.0,22.57172919056739,1
17.378639616,2.290646553039551,0.09142214059829712,-3.109070689048101,7.0,-6.0,7.699573597503267,2.196404007145258,5.0,23.1408056705674,1
17.478658048,2.478804588317871,0.09385961294174194,-3.12166225474174,7.0,-6.0,7.587907019254915,2.189179886340902,5.0,23.640897830567393,1
17.57986176,2.6504173278808594,0.1087421178817749,-3.1074317402481473,7.0,-6.0,7.499039917508227,2.1553869433331903,5.0,24.146916390567394,1
17.681729536,2.9167041778564453,0.11856329441070557,-3.071248829589681,7.0,-6.0,7.35595823525698,2.0889362443097372,5.0,24.65625527056739,1
17.819923456,3.119792938232422,0.12255430221557617,2.929440749722694,7.0,-6.0,7.248563859535863,2.3478194111933224,5.0,25.347224870567402,1
17.900070912,3.293149948120117,0.13055604696273804,0.0327627446494622,7.0,-6.0,7.16410878979886,1.0597263512202586,5.0,25.747962150567396,1
17.996097536,3.527200698852539,0.15156883001327515,-0.02946856179748336,7.0,-6.0,7.064144255070191,1.0273908900383093,3.775404691696167,26.16929839395607,1
18.10735872,3.764486312866211,0.15135377645492554,0.04622743752582509,7.0,-6.0,6.950374241919377,1.132805685749561,5.0,26.657479351994706,1
18.210999296,3.9687366485595703,0.14468622207641602,0.05527971172003543,7.0,-6.0,6.85169513869098,1.167791048449643,5.0,27.175682231994706,1
18.323687936,4.196855545043945,0.15779942274093628,0.05526111596658145,7.0,-6.0,6.765804650302836,1.1988722610636993,0.27591875914503516,27.472950286853973,1
18.429526528,4.359437942504883,0.1659570336341858,0.04963907698675534,7.0,-6.0,6.70757736594262,1.2158164400195801,0.0,27.487551713341123,1
18.54356224,4.508684158325195,0.16548365354537964,0.02681927084459632,7.0,-6.0,6.649800245504757,1.2136015072936643,0.0,27.487551713341123,1
18.680840448,4.578420639038086,0.16323107481002808,0.03535235230143899,7.0,-6.0,6.621892771930144,1.2317714890814022,0.0,27.487551713341123,1
18.778762496,4.593912124633789,0.1627446413040161,0.03332784242238835,7.0,-6.0,6.615790230796746,1.2318994963956005,0.0,27.487551713341123,1
18.879007488,4.5626373291015625,0.16028404235839844,0.03578519796853978,7.0,-6.0,6.6249404730929236,1.229824266325971,0.0,27.487551713341123,1
19.026435072,4.503751754760742,0.1558806300163269,0.03599854963846278,7.0,-6.0,6.642749553676571,1.2215507386822155,0.0,27.487551713341123,1
19.123898112,4.43946647644043,0.15174347162246704,0.0339407045062818,7.0,-6.0,6.663353484989523,1.2103189632628413,0.0,27.487551713341123,1
19.21118976,4.389440536499023,0.14918702840805054,0.03138264393877115,7.0,-6.0,6.680383358970976,1.2007002713422688,-1.591691809223569,27.557022413908737,2
19.307720192,4.335897445678711,0.14403069019317627,0.0275607396096678,7.0,-6.0,6.696757091456794,1.1892177842833214,-5.0,27.87517184288635,2
19.422069248,4.272531509399414,0.14638680219650269,0.02337726968945295,7.0,-6.0,6.7243702373853855,1.1765280426843323,-5.0,28.44691712288634,2
19.532711936,4.215322494506836,0.14513558149337769,0.0334351113422572,7.0,-6.0,6.746637690326611,1.178759801794219,-4.7712611609068665,28.9874764228827,2
19.643233792,4.184011459350586,0.13624852895736694,0.018613777954504182,7.0,-6.0,6.751543339874244,1.159171005821959,-1.7292768713605642,29.3467021870451,2
19.741478656,4.143268585205078,0.12870174646377563,0.029817385388391023,7.0,-6.0,6.761797059464616,1.1644327424018637,-0.4450467585661532,29.45351025170217,2
19.843689216,4.12071418762207,0.1245807409286499,0.0341188183670876,7.0,-6.0,6.767627061349862,1.1654562531538408,-0.03306102299036634,29.477944083748795,2
19.978436096,4.109865188598633,0.1218113899230957,0.03095307834505895,7.0,-6.0,6.769745484275325,1.1606661723452114,0.0,29.480171518597576,2
20.052168192,4.102045059204102,0.11982697248458862,0.029232699477813994,7.0,-6.0,6.77129419033269,1.1577763197534552,0.0,29.480171518597576,2
20.16475776,4.090456008911133,0.11911612749099731,0.0305341003505747,7.0,-6.0,6.775620150052816,1.157486973901676,0.0,29.480171518597576,2
20.320478464,4.078779220581055,0.11701637506484985,0.03267236508261408,7.0,-6.0,6.778747684854522,1.1579365686532954,0.0,29.480171518597576,2
20.43339776,4.067958831787109,0.11495465040206909,0.03383836504344774,7.0,-6.0,6.781558507346899,1.157531749961906,0.0,29.480171518597576,2
20.561966592,4.056119918823242,0.11229127645492554,0.034032403071138424,7.0,-6.0,6.784285856343042,1.1559825363004654,0.0,29.480171518597576,2
20.66122496,4.04591178894043,0.11000609397888184,0.034086272317172726,7.0,-6.0,6.786664248891365,1.154535137441156,0.0,29.480171518597576,2
20.77934592,4.037359237670898,0.10816711187362671,0.034035355088473516,7.0,-6.0,6.7887366831531,1.1532321023692402,0.0,29.480171518597576,2
20.880571904,4.027921676635742,0.10845082998275757,0.03157669368439101,7.0,-6.0,6.793115713906891,1.149541659599954,0.0,29.480171518597576,2
21.009457152,4.0185089111328125,0.10514599084854126,0.033176825682228184,7.0,-6.0,6.794269400205475,1.1496832115564743,0.0,29.480171518597576,2
21.104184576,4.011175155639648,0.1058771014213562,0.03099421515673992,7.0,-6.0,6.798147477653551,1.1465784254961602,0.0,29.480171518597576,2
21.213993216,4.00139045715332,0.1042892336845398,0.030468341126943056,7.0,-6.0,6.801029792533492,1.144657701723268,0.0,29.480171518597576,2
21.328396288,3.9900074005126953,0.10427200794219971,0.03220294607680647,7.0,-6.0,6.80604086058224,1.1448900378488385,0.0,29.480171518597576,2
21.428333824,3.9812259674072266,0.10303342342376709,0.03118561823631028,7.0,-6.0,6.808818812928132,1.1426355274139102,0.0,29.480171518597576,2
21.529658112,3.9717350006103516,0.10208415985107422,0.032621613520074574,7.0,-6.0,6.812181735716816,1.1427609254175857,0.0,29.480171518597576,2
21.673481984,3.9619693756103516,0.10073155164718628,0.032742506949876425,7.0,-6.0,6.815317713796829,1.1415100633850708,0.0,29.480171518597576,2
21.780194816,3.953592300415039,0.1000480055809021,0.033470774622052814,7.0,-6.0,6.818444510479063,1.1410938704116278,0.0,29.480171518597576,2
21.87839616,3.943866729736328,0.09857863187789917,0.03362011323236598,7.0,-6.0,6.821481649525287,1.139871457115908,0.0,29.480171518597576,2
21.987328512,3.9340343475341797,0.09705835580825806,0.03369400307507104,7.0,-6.0,6.824534121552288,1.1385574849454199,0.0,29.480171518597576,2
22.116604928,3.924039840698242,0.09558987617492676,0.033842098113207,-4.0,-23.0,24.41713904464335,1.9351508655994403,0.0,29.480171518597576,2
22.219763968,3.915525436401367,0.09478694200515747,0.0322741700716205,-4.0,-23.0,24.413617651444635,1.9332637305521922,0.0,29.480171518597576,2
22.324433408,3.911680221557617,0.08923447132110596,0.029964401548808247,-4.0,-23.0,24.407118478014336,1.9308786872356056,-2.681936061807565,29.62052989145018,2
22.435772928,3.9033432006835938,0.09309381246566772,0.030947772997457185,-4.0,-23.0,24.408068657293057,1.9314876792262377,-5.0,30.048181428346343,2
22.543558656,3.8975601196289062,0.10133451223373413,0.03515399813511258,-4.0,-23.0,24.41399418549276,1.9353604946751723,-5.0,30.58711006834634,2
22.652992256,3.892332077026367,0.10214143991470337,0.030271850312929796,-4.0,-23.0,24.413067089652696,1.9302650194145194,-5.0,31.134278068346354,2
22.745402368,3.846841812133789,0.09896993637084961,0.022860114648624752,-4.0,-23.0,24.395395847290846,1.9211307345588533,-5.0,31.596328628346352,2
22.843791872,3.833160400390625,0.09751921892166138,0.031031441662955645,-4.0,-23.0,24.38962475985851,1.9287900518729,-5.0,32.08827614834635,2
22.973791232,3.822671890258789,0.10055619478225708,0.02796850816842698,-4.0,-23.0,24.38913471222253,1.9252798605147605,-5.0,32.73827294834635,2
23.077980672,3.8387622833251953,0.10102945566177368,0.0369417865643957,-4.0,-23.0,24.394748534179126,1.9348716522176823,-5.0,33.259220148346344,2
23.195556608,3.8683032989501953,0.09740811586380005,0.024894033520812965,-4.0,-23.0,24.400829053026897,1.9240180400704792,-5.0,33.84709982834635,2
23.300694784,3.9446449279785156,0.10483568906784058,0.02944431618635396,-4.0,-23.0,24.43257692611399,1.9314279751983203,-5.0,34.37279070834636,2
23.411262464,4.0586700439453125,0.10564422607421875,0.0257650355414415,-4.0,-23.0,24.47065503780188,1.9321444117319455,-5.0,34.92562910834636,2
23.515695104,4.208494186401367,0.10651302337646484,0.012477656260565236,-4.0,-23.0,24.521221847772008,1.9246145509750596,-5.0,35.44779230834635,2
23.619392256,4.402675628662109,0.11435192823410034,0.03547106967105332,-4.0,-23.0,24.594272153954297,1.9549412175154695,-5.0,35.96627806834636,2
23.73902848,4.634590148925781,0.1340593695640564,0.07177918956827282,-4.0,-23.0,24.69293117380844,1.9998035643422971,-5.0,36.56445918834636,2
23.834922752,4.881860733032227,0.12727737426757812,-3.091772693948134,-4.0,-23.0,24.77414799397325,1.154301563580919,-3.4700077712283997,36.9705718028745,2
23.944759808,5.136085510253906,0.13999730348587036,-3.0306246828198486,-4.0,-23.0,24.878254232481922,1.083797259926028,0.0,37.161139521818924,2
24.078639872,5.433895111083984,0.13885265588760376,-3.126799759235103,-4.0,-23.0,24.98809474925632,1.1688699478683855,0.0,37.161139521818924,2
24.179572736,5.6894989013671875,0.14695394039154053,-3.1169449901847877,-4.0,-23.0,25.093183649712593,1.1497045745396015,0.0,37.161139521818924,2
24.27836288,5.877124786376953,0.15392643213272095,-3.111793084129131,-4.0,-23.0,25.172641960475193,1.137784108311016,0.0,37.161139521818924,2
